dLoss,AverageDiscountedReturn,Iteration,Perplexity,MaxReturn,EnvExecTime,IRLLoss,AveragePolicyStd,AbsLearnSignal,ExplainedVariance,ItrTime,MeanKL,ProcessExecTime,MinReturn,MeanKLBefore,LossBefore,LossAfter,AverageReturn,Time,NumTrajs,OriginalTaskAverageReturn,StdReturn,PolicyExecTime,Entropy
0.029034711,-880.6936190078802,107,13.417519,-525.9871833458019,237.83534908294678,0.07102126,0.89842695,0.8291540554461964,-1.037693937213049,244.23431944847107,0.008050959,0.027013778686523438,-5255.044309582561,0.0,-0.0,-0.029034711,-2421.2815898174995,24285.34314751625,8,19.546410873759235,2071.3888793835563,1.1877095699310303,2.5965612
0.025668439,-794.152710586998,108,13.348223,-8.14596140384674,214.42150139808655,0.1344737,0.8967304,0.8743165589833455,-0.26340714404118915,220.8123743534088,0.0072914995,0.02427816390991211,-5447.851106643677,0.0,8.630537e-09,-0.02566843,-2111.192910934133,24506.159539461136,7,33.60043200126826,2060.946823461856,1.1173467636108398,2.5913832
0.04311096,-725.7239703853909,109,13.208365,-261.95703941583633,260.62854385375977,0.08424868,0.8934159,0.8410302418448263,-1.104218114074016,267.1675992012024,0.00971556,0.028217077255249023,-5063.685597486794,0.0,1.4751342e-09,-0.04311096,-1922.2932352164062,24773.331057071686,10,26.930468306469002,1932.5859308089596,1.2737271785736084,2.5808504
0.017128276,-731.746256726617,110,13.826966,-429.4067089110613,196.7815670967102,0.16010332,0.9128792,0.7489349984275864,0.2505489695866595,202.96868109703064,0.0068676914,0.0220029354095459,-5252.618999699131,0.0,3.7509316e-09,-0.017128272,-2166.8701092025267,24976.303822994232,5,68.26732724489119,1746.6518041133795,1.0456974506378174,2.6266208
0.026920618,-1097.7698545698445,111,13.722507,-723.1582866460085,200.73675799369812,0.02679203,0.90816164,0.7325583916272224,-5.090730963180429,206.99567198753357,0.0077216523,0.023077964782714844,-5332.7256536483765,0.0,1.7825689e-09,-0.026920617,-3057.837150109311,25183.303630828857,6,21.334371489123495,2146.473172324441,1.0201523303985596,2.6190374
0.008971394,-939.7564738922738,112,13.51457,-679.1082297116518,234.5906217098236,0.052956056,0.90119547,0.7374471931380104,-1.5191122077262484,241.12195825576782,0.0066969027,0.026685237884521484,-5324.355827927589,0.0,-1.5763212e-09,-0.008971396,-2496.001765949186,25424.42964744568,8,19.282191131615804,2102.5284724593275,1.1803083419799805,2.6037683
0.033556737,-472.21701629598044,113,13.297619,-341.4775322675705,249.62595748901367,0.23535177,0.8939292,0.7617964202273281,-6.356102905836402,255.81821274757385,0.0098687215,0.0235750675201416,-1017.5007435083389,0.0,-1.4974278e-08,-0.033556752,-699.6857668895973,25680.25306081772,16,12.246880771794254,212.32744082132146,1.0552794933319092,2.587585
0.013926722,-637.8918137109545,114,13.793881,-319.0990279465914,215.05203318595886,0.1221945,0.91054463,0.8326231150378173,-275.1802985920986,221.22136282920837,0.0066946745,0.02303600311279297,-4891.233937263489,0.0,-9.2142445e-09,-0.013926731,-1616.105940214048,25901.47838115692,9,22.4310659283314,1741.894364759388,1.0067007541656494,2.6242251
0.032695927,-510.9382291009357,115,13.57858,-99.6966982036829,241.65692257881165,0.16866009,0.9055002,0.7899795755622387,0.04094777222282753,248.01909136772156,0.007944224,0.02417731285095215,-4819.53377713263,0.0,-6.2800756e-09,-0.032695934,-993.868828207541,26149.501449346542,13,15.694675538072381,1125.7924035503947,1.0895705223083496,2.6084936
0.027254663,-714.6645228607039,116,13.829037,-278.84675685316324,210.07993936538696,0.09976736,0.9142784,0.683227904452378,0.34887854872085367,216.256103515625,0.007954753,0.022848129272460938,-5353.1439480781555,0.0,1.8736234e-08,-0.027254645,-1703.786892457503,26365.761953115463,9,14.498258962888823,1895.788064790906,0.9880826473236084,2.6267705
0.019141164,-543.286390443204,117,13.596109,-502.20290471613407,200.9305658340454,0.22620657,0.9062072,0.8214412044380522,-19.963527877836235,207.2192633152008,0.009708986,0.021744728088378906,-3601.167631123215,0.0,1.8464169e-09,-0.019141162,-1571.9315197017045,26572.988384962082,5,81.68451908779574,1131.2005046421536,1.0976104736328125,2.6097836
0.026910301,-1117.997064348681,118,13.432546,-884.3455914482474,188.61792397499084,0.03417995,0.8957072,0.7294691788493022,0.16257915106893628,194.90459942817688,0.007611935,0.02242732048034668,-5262.116580724716,0.0,1.3942607e-09,-0.0269103,-3463.290715663135,26767.8976624012,5,21.302684902453183,2095.4720317179767,0.996922492980957,2.5976806
0.017681316,-666.8023034858455,119,13.599263,-300.72862908244133,212.99012732505798,0.09382351,0.90223074,0.8461567498553709,-2.9543786040965965,219.25080943107605,0.00753689,0.022054433822631836,-4747.525104190689,0.0,-6.532016e-09,-0.017681323,-1572.818867525655,26987.155303239822,9,21.484846032946084,1614.335827346311,0.9868927001953125,2.6100156
0.026360769,-628.3627432319629,120,13.483872,-260.3957249522209,265.8462212085724,0.08431833,0.9013097,0.8735962265108288,-1.3886913047337126,272.3363995552063,0.0076933047,0.028381824493408203,-5254.6840653419495,0.0,1.4739943e-09,-0.026360767,-1734.9520909615444,27259.49724292755,10,29.282143656938224,1973.639645454087,1.30269193649292,2.6014943
0.026274623,-998.239006228039,121,13.570923,-639.387755215168,189.78554916381836,0.056175146,0.9082549,0.8502563811434557,0.07202693930832205,195.9401354789734,0.009315848,0.021930217742919922,-5211.580576553941,0.0,1.8810145e-08,-0.026274605,-3211.8894548300655,27455.444153547287,5,33.6225264552437,2029.8422771234789,0.9778916835784912,2.6079295
0.026533138,-664.9023802951818,122,13.51543,-578.488290540874,215.16998171806335,0.07476685,0.9058062,0.7683506316521931,-0.6476888473472722,221.33581280708313,0.008400035,0.023123502731323242,-5211.637014478445,0.0,-5.5072626e-09,-0.026533144,-1489.7731120933572,27676.784219503403,9,20.935950901248557,1478.2773929815685,1.0156149864196777,2.603832
0.030712442,-655.4271400118694,123,13.918094,-211.90746001154184,257.81417536735535,0.075402126,0.91951215,0.8380760636899633,0.03893323130545845,264.2902760505676,0.008653932,0.02750253677368164,-5059.3410521149635,0.0,-1.20909585e-08,-0.030712454,-1801.2289660659412,27941.07865214348,9,41.774178469247914,1732.3855698092068,1.3440663814544678,2.6331897
0.019505396,-599.3867989928856,124,13.971538,-533.594573572278,217.28990364074707,0.14515834,0.9220713,0.7345566706131771,-0.05372168343838868,223.5052900314331,0.009898983,0.022298097610473633,-5343.622667789459,0.0,-0.0,-0.019505396,-1334.1193224824965,28164.588177919388,9,32.15902616676832,1475.7144163073624,1.052495002746582,2.6370223
0.017582454,-711.2403490803492,125,14.0291605,-321.86691149370745,237.31836366653442,0.10680586,0.9252098,0.922497512430846,-0.8036929168273279,243.6227524280548,0.0055090394,0.025669574737548828,-5171.731097303331,0.0,-1.1353266e-08,-0.017582465,-1917.7080329184537,28408.218126296997,8,40.89512222008582,1918.9351326882036,1.1891188621520996,2.641138
0.037361257,-966.8729293324977,126,13.969982,-680.8910700827837,196.36763310432434,0.04642328,0.9225307,0.8020587258047338,-3.7198580170090843,202.59070992469788,0.006875397,0.022592782974243164,-5264.051324039698,0.0,-4.182782e-09,-0.03736126,-3038.24224263113,28610.81535243988,5,57.787982985404575,1891.4731404271088,1.0153822898864746,2.636911
0.032853115,-820.7294506420079,127,14.047881,-435.13534816354513,223.65322351455688,0.048707005,0.9250847,0.7408030905226887,-2.2969775267075643,229.9715096950531,0.0091558155,0.024631738662719727,-5044.474501997232,0.0,-1.0884781e-08,-0.032853127,-2470.4669707887015,28840.791162967682,7,37.689215950479536,2111.998153441591,1.1448147296905518,2.6424716
0.020653218,-1241.5260000334397,128,14.155738,-3768.510426839348,218.47047996520996,0.032561366,0.92732346,0.6902920420251999,-0.07303968502736313,224.77344465255737,0.0058828946,0.025336742401123047,-5127.068489819765,0.0,6.3790924e-09,-0.020653212,-4666.563609724282,29065.56864452362,4,69.60909555866807,528.0743652757449,1.1351957321166992,2.65012
0.021744588,-566.0863921542855,129,14.110749,-332.993534989655,235.36243867874146,0.15051022,0.92479724,0.7652348989807704,0.3092268015261733,241.64994359016418,0.008152932,0.024446964263916016,-5259.403211414814,0.0,1.0300712e-08,-0.021744577,-1264.1118760977872,29307.224315166473,10,29.34291716647715,1414.0524534994804,1.1499993801116943,2.646937
0.019567622,-705.599958576559,130,14.019087,-614.6155518889427,225.19035959243774,0.05989959,0.922402,0.8006157835442878,-1.714344692124885,231.55548787117004,0.0061102877,0.022736072540283203,-3905.29611887224,0.0,-1.825214e-08,-0.01956764,-1383.8393062502146,29538.783680438995,9,40.10260915727855,1022.8238663308576,1.1495587825775146,2.6404197
0.04172946,-822.6180212529534,131,13.916371,-352.44832845032215,255.96336460113525,0.05671571,0.9184198,0.8607305715470936,-0.09256074519445034,262.54380321502686,0.008840362,0.027657508850097656,-5160.099156808108,0.0,1.3432032e-08,-0.041729447,-2221.1729971223717,29801.331844329834,9,29.26405761504067,2006.5249650256872,1.2724547386169434,2.633066
0.021661215,-893.5665708322163,132,14.445951,-705.7184102446772,215.62770199775696,0.06720981,0.9396312,0.8597604533215633,0.3725583157044703,222.04629182815552,0.009212724,0.024196386337280273,-5142.222432017326,0.0,-1.0601189e-08,-0.021661226,-2779.5323198964275,30023.38220691681,6,53.33970560046578,1991.7836135267567,1.1560094356536865,2.6704142
0.022767257,-715.947274604609,133,14.51373,-543.1824004426599,224.797856092453,0.08465403,0.940658,0.7806623520978296,-4.673897311676209,231.15951323509216,0.006359835,0.023637056350708008,-5040.961328029633,0.0,-1.785907e-09,-0.022767259,-1652.9577883788797,30254.545454263687,9,31.794207869281113,1527.2076904181383,1.068124771118164,2.675095
0.021587364,-730.7565165027384,134,14.835535,-366.40520516783,215.4797329902649,0.06376227,0.95074266,0.8949785319080885,-0.06280670380791209,221.74156832695007,0.006245971,0.023426532745361328,-5234.033827781677,0.0,-3.6539245e-09,-0.021587368,-1744.0624652074443,30476.294620752335,9,21.169295297248127,1871.3334294014517,1.03475022315979,2.6970253
0.031427745,-643.5681590412864,135,14.952009,-556.2367299757898,208.758873462677,0.13537946,0.9535088,0.757490933355814,-0.14648302079155506,215.03752493858337,0.007013804,0.021608829498291016,-4868.965708969627,0.0,-3.807083e-09,-0.03142775,-1619.224089555326,30691.336134910583,8,35.438426454879924,1574.619035438482,1.0345430374145508,2.7048457
0.03597298,-834.5426627407401,136,14.923453,-476.29079711809754,253.43681740760803,0.070568964,0.9506056,0.7589449878677073,-3.8917222701553342,259.9507598876953,0.009592825,0.027436017990112305,-5360.159321784973,0.0,-0.0,-0.03597298,-2163.1281714038146,30951.29474568367,9,31.41589197187006,2045.7714123667743,1.259554147720337,2.702934
0.02750754,-942.9335278991863,137,15.048401,-559.106353443116,197.52371525764465,0.066492766,0.9559774,0.805388154513047,-0.3877375399175731,203.81485533714294,0.0071119326,0.021892309188842773,-5162.6319236159325,0.0,1.8662902e-08,-0.027507521,-3088.0527931332276,31155.11403274536,5,74.54016786293985,2064.0008192443656,1.0592968463897705,2.7112718
0.026554205,-801.9947987408705,138,14.898085,-192.69601088948548,241.97020316123962,0.05992254,0.9506259,0.9187555261490797,-1.1800089873390363,248.3308551311493,0.0074822437,0.02639293670654297,-5412.693195581436,0.0,6.279337e-09,-0.026554199,-2144.8405717254823,31403.448793411255,9,16.782196031519252,2198.8897446377196,1.1815736293792725,2.7012327
0.025744673,-936.0339151671781,139,15.020733,-264.83839654922485,193.11318111419678,0.026683018,0.95483655,0.8289684208638075,0.36743975237501614,199.32307815551758,0.008383586,0.02176690101623535,-5228.924930781126,0.0,7.598999e-09,-0.025744665,-2910.165228265524,31602.778047323227,5,55.40222085464022,2022.3554231042867,1.0011868476867676,2.7094314
0.04041487,-634.6402284447827,140,15.014231,-208.48888926859945,211.51164865493774,0.101435184,0.95452964,0.8174805037327946,-5.940656122088721,217.66460609436035,0.008209215,0.022194385528564453,-4915.648792415857,0.0,9.44232e-10,-0.04041487,-1599.4905515102048,31820.44834089279,9,21.369605040869406,1750.7206786857766,0.9941093921661377,2.7089984
0.02681838,-613.4984792586251,141,15.266637,-364.05285908281803,221.4203803539276,0.11662239,0.9592334,0.737639450644334,-0.3357571512905688,227.64490151405334,0.009256939,0.022643327713012695,-4131.721058288589,0.0,-3.7071888e-09,-0.026818383,-1288.444933532168,32048.09741640091,9,37.52427720381994,1117.6785938977475,1.0716593265533447,2.7256699
0.020169057,-712.730477489832,142,15.458381,-238.86348675563931,235.83712339401245,0.100910045,0.9641778,0.8454814535841206,-3.095404540348831,242.3085970878601,0.008372645,0.025758028030395508,-5295.502046227455,0.0,-3.254861e-09,-0.02016906,-2086.4877842930146,32290.409893512726,8,35.80959496405046,2167.216067709369,1.1445300579071045,2.7381513
0.021319743,-752.1425395217539,143,15.044114,-445.17137237725547,209.70687985420227,0.06722503,0.948607,0.9047621800102197,-2.161707996484381,216.11496663093567,0.007099036,0.023287057876586914,-5140.97398814559,0.0,1.0715442e-08,-0.021319732,-2051.0674272656033,32506.52899479866,6,41.14126918700483,1861.1037141809124,1.1059646606445312,2.7109869
0.026764072,-781.966437631958,144,14.682394,-346.48325940966606,216.18901205062866,0.0872568,0.93603176,0.6885112770231192,-0.55203549282132,222.46836066246033,0.007187344,0.02300715446472168,-5384.4295566082,0.0,-7.307849e-09,-0.02676408,-1798.7242933751809,32729.001136779785,9,20.067392473923213,1898.7939840240485,1.0227398872375488,2.686649
0.021126736,-653.6911145099331,145,14.285646,-164.68968470022082,256.34551072120667,0.08318932,0.92286336,0.9326079771020586,-1.0724834989828427,262.82577419281006,0.009244866,0.02715587615966797,-5302.529821157455,0.0,-2.8586408e-08,-0.021126764,-1451.4815244050114,32991.831090688705,12,14.653611692554955,1672.1884900100868,1.1975464820861816,2.6592553
0.03968029,-1114.2946611705452,146,14.438308,-580.6152842734009,196.83084511756897,0.021722002,0.9306103,0.7301080508647764,-0.2580524730578382,203.06891751289368,0.008941736,0.022010087966918945,-5418.554869174957,0.0,-1.4974278e-08,-0.039680306,-3197.2616153945214,33194.90697336197,5,65.34498818112539,1941.2264309327065,1.0789732933044434,2.669885
0.038482692,-696.2474174938852,147,14.435089,-75.85514521598816,227.52490067481995,0.085131235,0.93466973,0.14975419428893413,-1847.727063071372,233.7188594341278,0.009406997,0.023325443267822266,-5249.269210807979,0.0,-4.489992e-09,-0.038482696,-1592.0276492706034,33428.630028009415,10,25.838802049108438,1675.3040353033366,1.0685608386993408,2.669662
0.028369294,-1241.014263292411,148,14.486295,-703.8900219835341,229.76626586914062,0.052076235,0.934754,0.8861942458679186,-0.5563038578664217,236.18544101715088,0.007351923,0.02735614776611328,-5374.325859069824,0.0,1.5113698e-09,-0.028369293,-4258.157961073518,33664.819150686264,5,48.78814600558713,1782.33380326151,1.2479298114776611,2.673203
0.033347502,-671.1344481752042,149,15.227079,-33.12122941017151,268.72580575942993,0.06748485,0.9589915,0.8209896042345333,-0.9067241495379159,275.33166456222534,0.006714886,0.027795791625976562,-5206.338752061129,0.0,6.2078067e-09,-0.033347495,-1407.4916455738532,33940.15455555916,13,20.75235243122891,1568.8452032469618,1.2676184177398682,2.7230754
0.026418108,-938.6626768191794,150,15.324185,-794.3953321650624,204.46502256393433,0.08065564,0.9610466,0.7011510677031177,0.19307815921185967,210.82548022270203,0.008295592,0.02213454246520996,-4454.148523034528,0.0,1.1110768e-08,-0.026418097,-2895.321643631067,34150.98404765129,5,87.01172302419423,1676.3628958435,1.0905137062072754,2.7294323
0.02866701,-713.372410078857,151,15.627564,-419.33641785010695,222.97931814193726,0.08814242,0.9692309,0.8103622730679919,-7.790067199990471,229.3789713382721,0.009925275,0.023544788360595703,-5051.755669116974,0.0,-9.039567e-09,-0.02866702,-1693.427256999822,34380.36698651314,9,30.198773804187145,1638.7511897498498,1.0664880275726318,2.7490363
0.027921602,-674.5242762923928,152,15.543853,-454.1176377683878,251.0743556022644,0.090703,0.96606797,0.8505006772047587,-0.42703141247768484,257.49118208885193,0.0077298456,0.025973796844482422,-5051.169623732567,0.0,8.943237e-09,-0.027921593,-1541.195658178492,34637.862446546555,11,25.760264212619155,1646.9907588415117,1.1800966262817383,2.7436652
0.01180652,-511.2773641498662,153,15.538713,-14.518852710723877,242.60014152526855,0.10163256,0.9655835,0.7767847767818611,-4.549065663693309,248.93062281608582,0.007012008,0.023210763931274414,-2489.166837796569,0.0,1.864466e-09,-0.011806518,-821.3010068008609,34886.79717087746,14,20.062461358171742,527.6207073504092,1.0793390274047852,2.7433345
0.03270083,-814.6522162328371,154,15.010483,-353.2449307143688,246.9453160762787,0.05179906,0.950831,0.8693753431189785,-0.1342789116676255,253.4220154285431,0.0084482245,0.027431726455688477,-5365.089563369751,0.0,9.12607e-09,-0.03270082,-2189.84020807563,35140.223286151886,9,19.77303206236,2093.3335605938664,1.2441399097442627,2.7087488
0.023447253,-908.2285333357607,155,14.986867,-258.8548301188275,253.9438190460205,0.061076015,0.9506684,0.8570435680734514,-0.8876619986516661,260.39930629730225,0.008551451,0.02835536003112793,-5345.99211025238,0.0,-1.484318e-09,-0.023447255,-2318.012131010389,35400.630110025406,9,30.44206482978653,2037.8652196805715,1.2749290466308594,2.7071743
0.020399358,-733.9501503152424,156,13.975782,-333.5223531536758,224.69493055343628,0.07489517,0.91676545,0.8501731548182864,-0.30403424087900865,231.1656084060669,0.0070623695,0.024570226669311523,-5339.795691609383,0.0,-8.507353e-09,-0.020399367,-2069.000713328964,35631.80024051666,7,51.5245006238598,1838.3909576636406,1.1681628227233887,2.637326
0.0261916,-1299.6963752486479,157,14.3344345,-596.3277480863035,231.33066082000732,0.02500748,0.9298128,0.8548093628177774,-3.8705361728834005,237.81892728805542,0.007790462,0.02681732177734375,-5381.844419300556,0.0,-7.2653616e-09,-0.026191607,-4295.672941102833,35869.62309932709,5,62.31512683112974,1854.1748491060498,1.2245469093322754,2.6626647
0.02369963,-728.0624333054511,158,14.178496,-388.4597180336714,265.04646730422974,0.07888373,0.92457825,0.849442584810273,-0.2606537582383526,271.43292927742004,0.008248655,0.027755022048950195,-5389.454499959946,0.0,-0.0,-0.02369963,-1562.5328207983694,36141.06113433838,12,19.831170470601506,1647.1976406284052,1.2317352294921875,2.6517265
0.028420636,-673.4239622664101,159,14.2520075,-369.312795676291,239.81903171539307,0.089385584,0.9278361,0.7368000486201279,-0.17197744601467502,246.05475425720215,0.0068779932,0.023746728897094727,-5388.632092133164,0.0,1.0806508e-08,-0.028420625,-1199.1099625351087,36387.119886398315,13,14.022966852068718,1225.270486089662,1.0656301975250244,2.6568978
0.030693326,-836.6870787642915,160,14.148122,-707.2721339464188,216.01299691200256,0.04993949,0.92542726,0.7800228066784107,0.14369153194331885,222.2753472328186,0.006504127,0.02310776710510254,-5299.058724220842,0.0,5.475642e-09,-0.03069332,-1872.5374871848358,36609.399822473526,9,20.892029889045165,1775.503473771124,1.0293951034545898,2.649582
0.024620503,-822.6062708453507,161,14.149175,-668.3731836397201,260.67500495910645,0.10011826,0.9244409,0.80237963110407,-1.0310832342632863,267.2144527435303,0.0074436725,0.028409957885742188,-5335.224344134331,0.0,-0.0,-0.024620503,-2058.395262926196,36876.618304014206,9,41.02951506011911,1747.7605462751205,1.3661015033721924,2.6496563
