PolicyExecTime,EnvExecTime,ProcessExecTime,OriginalTaskAverageReturn,IRLAverageEnergy,IRLAverageLogQtau,IRLMedianLogQtau,IRLAverageExpertEnergy,IRLAverageExpertLogQtau,IRLMedianExpertLogQtau,IRLLoss,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss,Time,ItrTime
0.18494939804077148,2.523857831954956,0.054994821548461914,-176.5317734744717,4.0614824,-2.8318698,-2.5380964,2.9508512,-4.8126545,-3.0344114,0.8554181,0,-261.31665970975735,-471.864383511856,1.2385648062718246e-12,61,2.8378768,17.079464,143.93394276131016,-275.24780428409576,-857.2611479759216,1.0,-0.28378769755363464,-0.2943696975708008,0.0,0.009541322477161884,0.010582000017166138,4.37605619430542,4.376060962677002
0.16018080711364746,2.7551703453063965,0.05852913856506348,-155.5858835814025,4.2733545,-2.8239272,-2.504934,2.5608618,-5.3374944,-3.632831,0.41020873,1,-302.6224502999718,-550.6411666100676,0.775655402746031,55,2.8195646,16.769547,197.75223282123875,-234.89604783058167,-1099.273871421814,0.9908884,-0.2819565236568451,-0.2917690873146057,0.0,0.007435023318976164,0.00981256365776062,7.723985910415649,3.338860034942627
0.15096592903137207,2.3454978466033936,0.05409669876098633,-162.0411876537548,4.8435373,-2.7911668,-2.470862,2.1004195,-5.5498877,-3.8480139,0.31108463,2,-319.56680235990075,-530.8971585808322,0.6285048695960624,64,2.8068125,16.557058,187.61931230639215,-248.10117554664612,-912.8557071685791,0.98461795,-0.2806812822818756,-0.28999587893486023,0.0,0.009786306880414486,0.00931459665298462,10.601794004440308,2.8736939430236816
0.14699411392211914,2.193244457244873,0.048560142517089844,-123.75710716556429,5.2606044,-2.7735512,-2.4778945,1.9875672,-5.6213474,-3.8959208,0.26691487,3,-355.26296538911413,-585.0601484626532,0.7682785681794325,65,2.7814407,16.142262,217.5808212310297,-223.33034563064575,-1022.5833978652954,0.9722262,-0.27814409136772156,-0.2846603989601135,0.0,0.007288803346455097,0.006516307592391968,13.33823013305664,2.731762170791626
0.15126848220825195,2.203672170639038,0.053143978118896484,-132.12125896159804,5.6865764,-2.7598717,-2.466059,1.2632967,-5.5415783,-3.7350209,0.20993271,4,-371.9906359494207,-612.0824406372778,0.7250294758104983,66,2.7621615,15.834031,251.31488240694355,-227.79196333885193,-1388.9949207305908,0.96289945,-0.27621614933013916,-0.28315138816833496,0.0,0.0067950403317809105,0.006935238838195801,16.127233028411865,2.784505844116211
0.14835548400878906,2.1768765449523926,0.05653715133666992,-115.37694603073187,6.3572936,-2.742573,-2.4265063,1.092171,-5.9053245,-4.131672,0.1666103,5,-401.92412308291443,-670.2675239310336,0.7980559369196255,67,2.7328277,15.376305,343.6877914134584,-213.21141374111176,-1615.1721200942993,0.948846,-0.2732827365398407,-0.2828027009963989,0.0,0.00722206337377429,0.009519964456558228,18.866139888763428,2.733185052871704
0.1312248706817627,1.753056287765503,0.04839634895324707,-84.34297161462865,6.3908796,-2.7089567,-2.397798,1.0717014,-5.9431095,-4.2426877,0.16770655,6,-391.3553661651851,-609.6380447080812,0.8761919689738419,74,2.7107615,15.040726,259.4064946228144,-310.3326213359833,-1261.2586116790771,0.9384295,-0.27107611298561096,-0.28026971220970154,0.0,0.006782411132007837,0.009193599224090576,21.142091035842896,2.271393060684204
0.13038945198059082,1.7270722389221191,0.0478978157043457,-95.53227948321884,6.5910964,-2.6904898,-2.3886209,0.45487887,-5.9796605,-4.2853856,0.14738701,7,-408.108903362771,-626.3322633028131,0.8569479680388152,74,2.6856856,14.668255,215.6845980160356,-300.80953054502606,-1414.4122948646545,0.9267324,-0.26856860518455505,-0.2795819640159607,0.0,0.008078432641923428,0.01101335883140564,23.38800597190857,2.2409002780914307
0.1310710906982422,1.6969482898712158,0.045623779296875,-89.32763967155245,6.837756,-2.6646144,-2.3606567,0.27263033,-5.5905957,-3.8344512,0.1386108,8,-416.99279126455923,-636.6309876949772,0.8120936034050771,76,2.6721957,14.471709,195.90496850818244,-325.88645350933075,-1341.22500538826,0.9205795,-0.2672196626663208,-0.27568161487579346,0.0,0.006706729996949434,0.008461952209472656,25.605396032333374,2.212427854537964
0.13273930549621582,1.681178092956543,0.04845905303955078,-82.74907622882475,7.1794405,-2.6452188,-2.3286705,0.19943118,-5.5126066,-3.7006707,0.12895659,9,-429.2852948125815,-659.0167137000275,0.7674730951531655,77,2.6425517,14.049006,206.50883087148318,-365.1167639493942,-1366.0618815422058,0.9069694,-0.2642552852630615,-0.2764081358909607,0.0,0.007312898989766836,0.01215285062789917,27.81305694580078,2.2024130821228027
0.1346426010131836,1.7479743957519531,0.049459218978881836,-87.30790646275236,7.6193976,-2.6413162,-2.3313012,-0.090717435,-5.730683,-3.8684335,0.12770727,10,-445.02578353596067,-679.2837515787422,0.6418561074362314,79,2.6294563,13.866228,233.6326133531792,-366.68781542778015,-1602.2041063308716,0.9010477,-0.2629457414150238,-0.27664366364479065,0.0,0.0066712163388729095,0.013697922229766846,30.184002161026,2.3632681369781494
0.15871024131774902,2.229825973510742,0.05825042724609375,-84.68198555926764,7.738742,-2.6307366,-2.322714,-0.479413,-5.5807757,-3.789641,0.12260782,11,-467.385851279132,-703.431823501029,0.7453694243960312,78,2.6447792,14.080336,147.9538132271848,-395.2022442817688,-1125.2693095207214,0.90796816,-0.26447793841362,-0.2715497612953186,0.0,0.006939080078154802,0.007071822881698608,33.041404008865356,2.8514440059661865
0.17159724235534668,2.223649263381958,0.06648826599121094,-90.54623342534816,7.7083488,-2.612848,-2.313409,-0.99047774,-6.092603,-4.2480574,0.1120536,12,-447.24474196988876,-681.3217200301588,0.6559268018124937,80,2.6175725,13.702421,214.33841375902693,-391.45275485515594,-1481.104282617569,0.89572257,-0.26175713539123535,-0.2726038992404938,0.0,0.00797163788229227,0.010846763849258423,35.9123420715332,2.864171028137207
0.15747928619384766,2.0744659900665283,0.061403512954711914,-73.70325156652041,8.602574,-2.5960603,-2.2973871,-0.035902966,-6.3074675,-4.3110704,0.11829847,13,-508.44300377154156,-779.3049534940376,0.6976024086838392,78,2.5842094,13.252808,237.72415846447694,-490.52249217033386,-1989.973065495491,0.8810015,-0.25842100381851196,-0.2697497606277466,0.0,0.007751633413136005,0.01132875680923462,38.56729078292847,2.646331787109375
0.13417387008666992,1.7081687450408936,0.047698974609375,-71.75209460706654,8.3377075,-2.5756326,-2.268434,-0.2430496,-6.0655985,-4.163593,0.11517837,14,-477.40319619037854,-715.2126156200723,0.8748077841986975,82,2.5768278,13.15534,173.41430494973213,-452.1375621557236,-1210.9166672229767,0.87763554,-0.2576826810836792,-0.2712707221508026,0.0,0.009271525777876377,0.013588041067123413,40.806191205978394,2.2334442138671875
0.12848830223083496,1.5769312381744385,0.04701375961303711,-74.99239024910179,7.8345666,-2.560756,-2.2623215,-1.1907629,-6.2741213,-4.352644,0.11838123,15,-443.6114899235092,-670.906448234009,0.843059473853013,82,2.5640428,12.98822,181.39247415437254,-373.704902112484,-1208.4004613161087,0.8720581,-0.2564042806625366,-0.26137641072273254,0.0,0.006681644357740879,0.004972130060195923,42.89518594741821,2.0844240188598633
0.14759182929992676,1.8655810356140137,0.053240060806274414,-74.40353884777709,8.85577,-2.510937,-2.2177472,-0.7302782,-6.223042,-4.3120046,0.112105854,16,-502.05743034906874,-756.6283692522202,0.7471741724510422,82,2.524971,12.490533,196.53625605357766,-438.19230675697327,-1614.9861688613892,0.85525894,-0.2524971067905426,-0.2565478980541229,0.0,0.006489394698292017,0.004050791263580322,45.360507011413574,2.4596290588378906
0.1601881980895996,2.0106844902038574,0.060663461685180664,-79.48950122344053,8.66297,-2.4831665,-2.167829,-1.1796623,-6.5560727,-4.566802,0.10551469,17,-495.36950013638693,-753.571442661462,0.6191943340749628,81,2.477846,11.915569,237.89111469860498,-431.32835334539413,-1674.0164513587952,0.83539987,-0.24778464436531067,-0.2582470774650574,0.0,0.00796525552868843,0.010462433099746704,47.940922021865845,2.5726797580718994
0.14235544204711914,1.8460783958435059,0.05498003959655762,-64.48426621102604,8.912589,-2.4390836,-2.136178,-0.67066437,-6.607318,-4.656555,0.1074795,18,-508.1916279873944,-767.5695988303278,0.7435454454834916,82,2.4529397,11.622463,184.70887979783345,-483.2228035926819,-1513.7345473766327,0.8250207,-0.24529391527175903,-0.25406038761138916,0.0,0.009471200406551361,0.008766472339630127,50.33939003944397,2.3932812213897705
0.13393759727478027,1.7808372974395752,0.04919028282165527,-64.7274293361327,8.76987,-2.4246435,-2.1172357,-0.64854515,-7.205963,-5.146652,0.11726611,19,-507.90186526216974,-772.2966951283627,0.8032355601448916,80,2.413448,11.172419,211.37995469389898,-495.0185708999634,-1703.5066187381744,0.8088377,-0.24134480953216553,-0.24875523149967194,0.0,0.009912471286952496,0.007410421967506409,52.65397500991821,2.308504819869995
0.1447896957397461,2.085059642791748,0.06428694725036621,-62.574231490986264,8.970784,-2.3971694,-2.0709784,-0.9290496,-6.920798,-4.8295774,0.11453946,20,-518.6984827364264,-775.3636411192977,0.8474851892636109,81,2.3846774,10.85556,176.55931221445215,-442.0027596950531,-1271.889482498169,0.7972396,-0.23846764862537384,-0.2477484494447708,0.0,0.008777706883847713,0.009280800819396973,55.388360023498535,2.729526996612549
0.14504551887512207,1.924842119216919,0.05334615707397461,-44.327214798353666,8.638001,-2.3718019,-2.040157,-0.40239727,-7.505705,-5.282022,0.12817183,21,-509.23565128726983,-778.5135156058624,0.7004187933851402,79,2.354999,10.538119,222.34679932229506,-490.8215878009796,-1925.482156932354,0.7855233,-0.23549990355968475,-0.24909263849258423,0.0,0.009298408403992653,0.013592734932899475,57.95893311500549,2.5672800540924072
0.16482210159301758,2.097665786743164,0.059856414794921875,-41.605800076452404,8.642679,-2.3175304,-1.9947615,-0.6063022,-7.4031916,-5.1974206,0.114698455,22,-504.53310519527525,-772.3710554785366,0.7847048076850471,79,2.3234503,10.210844,220.14835084747529,-505.95887196063995,-1892.3126032352448,0.77322716,-0.23234516382217407,-0.2430219203233719,0.0,0.008700746111571789,0.010676756501197815,60.6777081489563,2.7140817642211914
0.14535760879516602,2.0946826934814453,0.06589746475219727,-44.15343582605527,8.4929495,-2.2969928,-1.9853499,-0.7814983,-7.4964595,-5.3035975,0.110772744,23,-495.2883602283885,-740.9836447586385,0.8686444399072024,81,2.3206248,10.1820345,144.77120524995524,-479.74879828095436,-1160.9517164230347,0.77212447,-0.23206248879432678,-0.23964057862758636,0.0,0.006900976877659559,0.0075780898332595825,63.40326809883118,2.719304084777832
0.15171003341674805,2.0077786445617676,0.055675506591796875,-42.16724229801822,8.652935,-2.2691495,-1.9710634,-0.7726179,-7.459136,-5.154373,0.11826965,24,-505.0625836745321,-759.7277256145142,0.9553220256555396,80,2.2853935,9.829554,155.8770478064274,-489.42299277335405,-1115.8734118938446,0.7586313,-0.2285393923521042,-0.23551781475543976,0.0,0.009330106899142265,0.006978422403335571,66.060378074646,2.651149034500122
0.14655804634094238,2.059309720993042,0.05705738067626953,-38.79694500562708,8.806104,-2.189772,-1.8873911,-0.8896567,-7.53178,-5.09684,0.111958675,25,-516.2809435078135,-781.0679953109378,0.7659712778046142,79,2.2079604,9.097142,207.78421596987528,-502.0252436697483,-1623.748220205307,0.72983456,-0.22079604864120483,-0.22866609692573547,0.0,0.008401105180382729,0.00787004828453064,68.6788969039917,2.612308979034424
0.13541531562805176,1.8264853954315186,0.05012178421020508,-33.00457883451575,8.441678,-2.1781626,-1.8811156,-0.6138001,-7.549436,-5.0422015,0.1100084,26,-506.8487717831735,-788.1150478646904,-0.08568312428182101,75,2.1806757,8.852286,255.1647838674887,-464.6558637917042,-1861.3316324055195,0.71993905,-0.21806760132312775,-0.22987571358680725,0.0,0.006546304561197758,0.011808112263679504,71.04158902168274,2.3567938804626465
0.13236212730407715,1.6658995151519775,0.04777050018310547,-38.21055405004184,8.896423,-2.1584766,-1.8525187,-0.35101923,-8.233084,-5.5908127,0.11888,27,-527.9422273288528,-802.0467076500735,0.8528063488102956,78,2.1644437,8.709756,192.98688589615318,-494.93867623806,-1275.7778906822205,0.7141767,-0.21644426882266998,-0.22852344810962677,0.0,0.00668159406632185,0.012079179286956787,73.23198795318604,2.185616970062256
0.13868212699890137,1.8059470653533936,0.050702571868896484,-33.29040829870452,8.542349,-2.1446292,-1.8472435,-0.818622,-7.8857327,-5.2939568,0.11242455,28,-509.72782960608544,-777.4632422524289,0.5510456580785279,78,2.1653352,8.717524,222.50688327739468,-440.85634957253933,-2107.953923687339,0.714452,-0.2165335714817047,-0.22707509994506836,0.0,0.00669102231040597,0.010541528463363647,75.57356119155884,2.3368990421295166
0.13722681999206543,1.7272543907165527,0.051229238510131836,-35.96502089431458,8.746458,-2.1714275,-1.8608466,-1.0003959,-7.9865646,-5.31977,0.11275909,29,-521.1762110033005,-798.6538233872285,0.8115696833711958,77,2.164877,8.71353,223.08068660013996,-480.70270228385925,-1646.8788976669312,0.714289,-0.21648778021335602,-0.22969026863574982,0.0,0.009646483696997166,0.013202488422393799,77.84180498123169,2.2631959915161133
0.1348276138305664,1.788527250289917,0.04942631721496582,-36.789006115116365,8.931168,-2.1397882,-1.8362035,-1.3031416,-8.298666,-5.4109316,0.10752358,30,-521.0016589639993,-791.6363130621118,0.8857256013531144,80,2.1496391,8.581761,213.17550507568035,-417.5352433472872,-1673.9099984169006,0.70884657,-0.2149639129638672,-0.22295734286308289,0.0,0.006617994513362646,0.007993429899215698,80.15996217727661,2.3130266666412354
0.13858962059020996,1.7261672019958496,0.04886364936828613,-28.640500065475862,8.743756,-2.118997,-1.8103375,-1.3576448,-8.984701,-5.7731686,0.1117099,31,-535.6676530653909,-820.397488357909,0.8972108400126414,75,2.1098175,8.246737,196.65605166667814,-473.7851067557931,-1349.033194065094,0.6949213,-0.21098177134990692,-0.22242121398448944,0.0,0.006602571811527014,0.01143944263458252,82.41683506965637,2.249058961868286
0.14144277572631836,1.886683464050293,0.05044388771057129,-25.08550779348427,8.378447,-2.0877812,-1.7718368,-1.3463548,-8.92965,-5.724522,0.12763563,32,-488.9086590971228,-749.4998182048903,0.8649812919615345,79,2.082333,8.023166,201.95857759617695,-462.6783719062805,-1619.6639473438263,0.6854764,-0.20823340117931366,-0.22230421006679535,0.0,0.00676686642691493,0.01407080888748169,84.83996295928955,2.4187028408050537
0.13586020469665527,1.698122501373291,0.04675149917602539,-17.725851450872074,8.241857,-2.066966,-1.7505441,-1.3476448,-8.216205,-5.134658,0.13441513,33,-498.49659542652404,-760.4196728247488,0.872016928527353,76,2.0721586,7.941948,201.2163659845008,-383.21395076066256,-1220.9937963485718,0.681993,-0.20721587538719177,-0.21902623772621155,0.0,0.006708128377795219,0.011810362339019775,87.06337785720825,2.2180769443511963
0.1407301425933838,1.9259827136993408,0.048911094665527344,-17.5047742473391,8.820654,-2.0738125,-1.7605238,-0.75630724,-7.967461,-4.9111624,0.13606782,34,-544.2558117610364,-832.6697065489988,0.9241751661939754,75,2.052681,7.7887545,209.14724232697546,-482.55271342396736,-1463.1946654319763,0.67533946,-0.2052680253982544,-0.21569295227527618,0.0,0.006517475005239248,0.01042492687702179,89.5157618522644,2.4478161334991455
0.1417980194091797,1.938852310180664,0.0489201545715332,-12.501625063461622,8.4990015,-2.0159094,-1.7107874,-0.75336033,-7.8361187,-4.7440176,0.14270082,35,-525.9051949319713,-824.5195236212944,0.5674299737725109,73,2.030073,7.6146417,281.1367621761151,-351.2288085501641,-2372.0208973884583,0.66770995,-0.20300723612308502,-0.2142554223537445,0.0,0.009526767767965794,0.011248186230659485,91.98669600486755,2.4659969806671143
0.1451876163482666,1.9570252895355225,0.04975080490112305,-2.043661396048696,7.7380037,-2.022788,-1.7177444,-0.9570414,-7.4783196,-4.436495,0.15272404,36,-479.86917966472794,-734.0646604691204,0.7959854041983013,74,2.0188751,7.52985,194.11502386119125,-456.4140629544854,-1274.7350459098816,0.6639896,-0.20188754796981812,-0.2161533683538437,0.0,0.006686894688755274,0.014265820384025574,94.50834679603577,2.5171079635620117
0.15331411361694336,2.1575472354888916,0.05386185646057129,-1.689440574188991,7.991605,-2.0067813,-1.7113489,-1.2431142,-7.612481,-4.567973,0.15027927,37,-509.04221854343206,-783.3992411201406,0.9108300605178731,72,2.016659,7.5131817,171.55018423106,-474.29382006824017,-1144.9896461963654,0.6632516,-0.20166592299938202,-0.2130334973335266,0.0,0.006421142723411322,0.011367574334144592,97.20765495300293,2.693042278289795
0.13596343994140625,1.8409357070922852,0.05060076713562012,6.349776044229355,7.80389,-2.0150654,-1.7174704,-0.77252984,-7.49254,-4.414521,0.16673082,38,-496.2166389456591,-770.7165927411858,0.9063920326617149,71,2.0042992,7.4208913,184.10225019934836,-469.9732913970947,-1177.8376641273499,0.6591602,-0.2004299759864807,-0.20975494384765625,0.0,0.006613276898860931,0.009324967861175537,99.57071590423584,2.358424186706543
0.14018607139587402,1.8329851627349854,0.049413442611694336,6.0480454537893005,7.4793515,-1.9776548,-1.6839709,-0.9808232,-7.5668893,-4.414562,0.17847599,39,-485.87566025158105,-756.5898353309503,0.8916690415788207,70,1.9719083,7.1843734,188.22203474284944,-476.95688396692276,-1363.0178990364075,0.6486064,-0.19719073176383972,-0.20878934860229492,0.0,0.009950774721801281,0.0115986168384552,101.93687295913696,2.3611981868743896
0.12592291831970215,1.8560707569122314,0.05019807815551758,11.241262911113058,7.1624994,-1.9501352,-1.653924,-0.39684942,-7.6140547,-4.420421,0.20265858,40,-485.85022757289164,-749.2185514805948,0.8767033802426712,68,1.9556365,7.0684166,217.03485467648545,-438.11209484934807,-1398.7039034366608,0.64337975,-0.19556362926959991,-0.2051229178905487,0.0,0.0065727015025913715,0.009559288620948792,104.30592012405396,2.364485740661621
0.12598967552185059,1.8314568996429443,0.04587364196777344,18.910588014263393,6.9137087,-1.9679213,-1.6303806,-0.9837627,-7.4901757,-4.243933,0.196417,41,-481.5712267954632,-746.9996682381401,0.8907010758804145,65,1.9312118,6.8978643,203.70475397919253,-397.87323616072536,-1265.7028602063656,0.63566417,-0.19312116503715515,-0.20283056795597076,0.0,0.00976470485329628,0.009709402918815613,106.63971209526062,2.329195022583008
0.13493037223815918,1.969557285308838,0.052202701568603516,24.186359816642597,6.6991863,-1.8840533,-1.5787555,-1.4336518,-7.775644,-4.438564,0.20532037,42,-453.1942233524145,-699.5723913841168,0.8720656331024532,68,1.9019303,6.698813,208.53870330138196,-347.52983486652374,-1195.8343637436628,0.6269835,-0.1901930272579193,-0.19587303698062897,0.0,0.006617622449994087,0.005680009722709656,109.16425395011902,2.519115924835205
0.12880301475524902,1.8536412715911865,0.047508955001831055,23.73855447218199,6.731033,-1.8824831,-1.5677656,-0.75846165,-8.0633745,-4.533502,0.22013822,43,-474.563001430131,-735.6500878187326,0.8602447468584024,65,1.8551751,6.392818,188.5764698849231,-425.7057703137398,-1255.6624908447266,0.61256146,-0.18551751971244812,-0.1948464810848236,0.0,0.006610294803977013,0.009328961372375488,111.52453804016113,2.354867935180664
0.1303083896636963,1.8979759216308594,0.0472409725189209,28.855798216030223,6.694095,-1.8260007,-1.520005,-0.71188104,-8.084819,-4.565821,0.22962327,44,-467.8473755118663,-717.383896031163,0.8718527615615979,66,1.8253402,6.204905,200.10364181016442,-418.0730279684067,-1166.2552137374878,0.60366446,-0.18253396451473236,-0.1910908818244934,0.0,0.006713666953146458,0.008556917309761047,113.9542191028595,2.4247989654541016
0.12676119804382324,1.9646601676940918,0.05209684371948242,29.29115998782907,6.1899886,-1.779968,-1.4892851,-0.48724237,-7.961208,-4.345652,0.26548493,45,-442.4668934405015,-681.9626602728385,0.883710642570891,64,1.7946205,6.017191,211.26499424442957,-360.7507771551609,-1234.1808725595474,0.59456855,-0.17946209013462067,-0.19383516907691956,0.0,0.009584798477590084,0.01437307894229889,116.494136095047,2.5331990718841553
0.14929556846618652,2.3654732704162598,0.06184720993041992,38.28360741805545,6.067966,-1.800418,-1.4829468,0.80140835,-8.065875,-4.325138,0.29526126,46,-434.882713464303,-684.7169660905761,0.7873159110246611,63,1.7857971,5.964332,185.03553246719952,-399.6194381788373,-1135.4461269378662,0.592061,-0.17857976257801056,-0.18736381828784943,0.0,0.00659908214583993,0.008784055709838867,119.48718690872192,2.985562801361084
0.15421509742736816,2.4790401458740234,0.06793785095214844,39.36376292942702,5.582487,-1.7653517,-1.4735624,-0.12925008,-7.804981,-4.0803366,0.27788246,47,-416.16209135399464,-647.2938886683007,0.7599268975682564,61,1.7682534,5.8606086,198.12187269540024,-338.3630294203758,-1323.4287006109953,0.587126,-0.1768254041671753,-0.1847122758626938,0.0,0.006755769718438387,0.007886871695518494,122.6036229133606,3.112917184829712
0.13191890716552734,2.089127779006958,0.0515131950378418,40.65591690377427,5.849747,-1.7683735,-1.4610415,0.055681147,-7.5538654,-3.896596,0.27479562,48,-423.4169156491832,-662.4366704316869,0.8698472388553644,62,1.7572442,5.7964416,217.0152010946538,-355.71885630488396,-1265.2572720050812,0.58475494,-0.17572443187236786,-0.19103260338306427,0.0,0.009349877014756203,0.015308171510696411,125.20981001853943,2.6006250381469727
0.12695980072021484,2.0153322219848633,0.047537803649902344,42.98517186458767,5.3465977,-1.7199938,-1.4028101,-0.3691576,-7.685553,-3.9370365,0.29691914,49,-370.3174448928888,-607.0975237501965,0.22774251078407193,62,1.7271848,5.6247964,292.1214735697951,-286.91202744841576,-2313.078554458916,0.57627076,-0.17271845042705536,-0.17897866666316986,0.0,0.009921635501086712,0.006260216236114502,127.72169017791748,2.506423234939575
0.12879705429077148,1.9430997371673584,0.047678470611572266,39.06477663202658,5.5547757,-1.6984779,-1.3819664,-0.49326533,-7.5011954,-3.7023363,0.26627216,50,-387.668914353539,-614.5838670507073,0.6037287013541217,64,1.7019792,5.4847918,177.3680853530688,-345.3188493847847,-1125.434071779251,0.5686609,-0.1701979637145996,-0.17913062870502472,0.0,0.006636802107095718,0.00893266499042511,130.1947259902954,2.4682657718658447
